SISRecID_BLVr9,HBWv8.1_Binomial,Order,UniqueID_Plastic.study,Source,Common.name_Plastic.study,Site,lat,lon,Age.Class,Date_Text,Date_FirstYR,Date_LastYR,Study.Duration,n,sqrtN,FO,logit.FO,Plastic,Date_MedianYR
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1299,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Subadult/Adult,2011,2011,2011,1,5,2.236067977,0,-7.265129978,No,2011
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1300,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Subadult/Adult,2013,2013,2013,1,7,2.645751311,0.2857,-0.914893108,Yes,2013
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1301,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Subadult/Adult,2014,2014,2014,1,25,5,0.16,-1.654695605,Yes,2014
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1302,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Subadult/Adult,2015,2015,2015,1,24,4.898979486,0.25,-1.096749099,Yes,2015
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1303,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Subadult/Adult,2016,2016,2016,1,2,1.414213562,0,-7.265129978,No,2016
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1304,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Mixed,2014,2014,2014,1,3,1.732050808,0,-7.265129978,No,2014
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1305,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Mixed,2015,2015,2015,1,2,1.414213562,0.5,0,Yes,2015
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1306,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Mixed,2016,2016,2016,1,44,6.633249581,0.0682,-2.605212973,Yes,2016
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1307,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Subadult,2013,2013,2013,1,3,1.732050808,0.3333,-0.692248573,Yes,2013
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1308,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Subadult,2014,2014,2014,1,4,2,0,-7.265129978,No,2014
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1309,Roman et al. 2019,Flesh-footed Shearwater,"Australia, Western Australia",NA,NA,Subadult,2015,2015,2015,1,5,2.236067977,0.2,-1.383675089,Yes,2015
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1310,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Adult,2002,2002,2002,1,1,1,1,7.265129978,Yes,2002
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1311,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Adult,2003,2003,2003,1,4,2,1,7.265129978,Yes,2003
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1312,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Adult,2004,2004,2004,1,1,1,1,7.265129978,Yes,2004
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1313,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Mixed,2003,2003,2003,1,1,1,1,7.265129978,Yes,2003
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1314,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Mixed,2010,2010,2010,1,1,1,0,-7.265129978,No,2010
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1315,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Subadult,2002,2002,2002,1,7,2.645751311,0.5714,0.287157826,Yes,2002
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1316,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Subadult,2003,2003,2003,1,1,1,0,-7.265129978,No,2003
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1317,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Subadult,2007,2007,2007,1,2,1.414213562,0,-7.265129978,No,2007
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1318,Roman et al. 2019,Flesh-footed Shearwater,DPIPWE-15 (location unknown),NA,NA,Subadult,2008,2008,2008,1,1,1,0,-7.265129978,No,2008
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1319,Roman et al. 2019,Flesh-footed Shearwater,"New Zealand, North Island",NA,NA,Adult,2016,2016,2016,1,5,2.236067977,0.6,0.404882624,Yes,2016
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1320,Roman et al. 2019,Flesh-footed Shearwater,"New Zealand, North Island, Manu Bay",NA,NA,Subadult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1321,Roman et al. 2019,Flesh-footed Shearwater,"New Zealand, North Island, Offshore 30 km northwest of Mt Taranaki",NA,NA,Adult,2014,2014,2014,1,1,1,1,7.265129978,Yes,2014
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1322,Roman et al. 2019,Flesh-footed Shearwater,"New Zealand, North Island, Offshore 30 km northwest of Mt Taranaki",NA,NA,Adult,2015,2015,2015,1,7,2.645751311,0.4286,-0.287157826,Yes,2015
22698188,Ardenna_carneipes,PROCELLARIIFORMES,1323,Roman et al. 2019,Flesh-footed Shearwater,"New Zealand, North Island, Offshore 30 km northwest of Mt Taranaki",NA,NA,Adult,2016,2016,2016,1,3,1.732050808,0.6667,0.692248573,Yes,2016
22698249,Puffinus_gavia,PROCELLARIIFORMES,1324,Roman et al. 2019,Fluttering Shearwater,"Australia, New South Wales",NA,NA,Adult,2010,2010,2010,1,1,1,0,-7.265129978,No,2010
22698249,Puffinus_gavia,PROCELLARIIFORMES,1325,Roman et al. 2019,Fluttering Shearwater,"Australia, New South Wales",NA,NA,Adult,2013,2013,2013,1,1,1,1,7.265129978,Yes,2013
22698249,Puffinus_gavia,PROCELLARIIFORMES,1326,Roman et al. 2019,Fluttering Shearwater,"Australia, New South Wales",NA,NA,Subadult,2013,2013,2013,1,8,2.828427125,0.375,-0.51008007,Yes,2013
22698249,Puffinus_gavia,PROCELLARIIFORMES,1327,Roman et al. 2019,Fluttering Shearwater,"Australia, New South Wales, Byron Bay",NA,NA,Adult,2000,2000,2000,1,1,1,0,-7.265129978,No,2000
22698249,Puffinus_gavia,PROCELLARIIFORMES,1328,Roman et al. 2019,Fluttering Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22698249,Puffinus_gavia,PROCELLARIIFORMES,1329,Roman et al. 2019,Fluttering Shearwater,"Australia, Queensland, North Stradbroke Island",NA,NA,Subadult,2001,2001,2001,1,1,1,1,7.265129978,Yes,2001
22698249,Puffinus_gavia,PROCELLARIIFORMES,1330,Roman et al. 2019,Fluttering Shearwater,"Australia, South Australia",NA,NA,Adult,2009,2009,2009,1,1,1,0,-7.265129978,No,2009
22698249,Puffinus_gavia,PROCELLARIIFORMES,1331,Roman et al. 2019,Fluttering Shearwater,"Australia, South Australia",NA,NA,Mixed,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22698249,Puffinus_gavia,PROCELLARIIFORMES,1332,Roman et al. 2019,Fluttering Shearwater,"Australia, South Australia",NA,NA,Mixed,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22698249,Puffinus_gavia,PROCELLARIIFORMES,1333,Roman et al. 2019,Fluttering Shearwater,"Australia, Tasmania",NA,NA,Mixed,2016,2016,2016,1,1,1,1,7.265129978,Yes,2016
22698249,Puffinus_gavia,PROCELLARIIFORMES,1334,Roman et al. 2019,Fluttering Shearwater,"Australia, Tasmania",NA,NA,Subadult,2009,2009,2009,1,1,1,0,-7.265129978,No,2009
22698249,Puffinus_gavia,PROCELLARIIFORMES,1335,Roman et al. 2019,Fluttering Shearwater,"Australia, Victoria, Melbourne",NA,NA,Subadult,2015,2015,2015,1,1,1,1,7.265129978,Yes,2015
22698249,Puffinus_gavia,PROCELLARIIFORMES,1336,Roman et al. 2019,Fluttering Shearwater,"New Zealand, North Island, Karioitahi Beach",NA,NA,Adult,2016,2016,2016,1,39,6.244997998,0,-7.265129978,No,2016
22698249,Puffinus_gavia,PROCELLARIIFORMES,1337,Roman et al. 2019,Fluttering Shearwater,"New Zealand, North Island, Karioitahi Beach",NA,NA,Mixed,2016,2016,2016,1,9,3,0,-7.265129978,No,2016
45048812,Pterodroma_macroptera,PROCELLARIIFORMES,1338,Roman et al. 2019,Great-winged Petrel,"Australia, New South Wales",NA,NA,Adult,2005,2005,2005,1,1,1,0,-7.265129978,No,2005
45048812,Pterodroma_macroptera,PROCELLARIIFORMES,1339,Roman et al. 2019,Great-winged Petrel,"Australia, New South Wales",NA,NA,Adult,2009,2009,2009,1,1,1,0,-7.265129978,No,2009
45048812,Pterodroma_macroptera,PROCELLARIIFORMES,1340,Roman et al. 2019,Great-winged Petrel,"Australia, South Australia",NA,NA,Subadult,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
45048812,Pterodroma_macroptera,PROCELLARIIFORMES,1341,Roman et al. 2019,Great-winged Petrel,"New Zealand, North Island",NA,NA,Adult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22698159,Procellaria_cinerea,PROCELLARIIFORMES,1342,Roman et al. 2019,Grey Petrel,New Zealand,NA,NA,Adult,2016,2016,2016,1,2,1.414213562,0,-7.265129978,No,2016
22698159,Procellaria_cinerea,PROCELLARIIFORMES,1343,Roman et al. 2019,Grey Petrel,"New Zealand, Aukland Island",NA,NA,Adult,2015,2015,2015,1,3,1.732050808,0,-7.265129978,No,2015
22698159,Procellaria_cinerea,PROCELLARIIFORMES,1344,Roman et al. 2019,Grey Petrel,"New Zealand, Aukland Island",NA,NA,Mixed,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22698159,Procellaria_cinerea,PROCELLARIIFORMES,1345,Roman et al. 2019,Grey Petrel,"New Zealand, Aukland Island",NA,NA,Subadult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22698398,Thalassarche_chrysostoma,PROCELLARIIFORMES,1349,Roman et al. 2019,Grey-headed Albatross,"Australia, South Australia",NA,NA,Mixed,2014,2014,2014,1,1,1,0,-7.265129978,No,2014
22698398,Thalassarche_chrysostoma,PROCELLARIIFORMES,1350,Roman et al. 2019,Grey-headed Albatross,"New Zealand, North Island, Wellington",NA,NA,Adult,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22698252,Puffinus_huttoni,PROCELLARIIFORMES,1351,Roman et al. 2019,Hutton's Shearwater,"Australia, New South Wales",NA,NA,Adult,2005,2005,2005,1,1,1,0,-7.265129978,No,2005
22698252,Puffinus_huttoni,PROCELLARIIFORMES,1352,Roman et al. 2019,Hutton's Shearwater,"Australia, New South Wales",NA,NA,Adult,2010,2010,2010,1,1,1,0,-7.265129978,No,2010
22698252,Puffinus_huttoni,PROCELLARIIFORMES,1353,Roman et al. 2019,Hutton's Shearwater,"Australia, Western Australia",NA,NA,Subadult,2014,2014,2014,1,1,1,0,-7.265129978,No,2014
22698252,Puffinus_huttoni,PROCELLARIIFORMES,1354,Roman et al. 2019,Hutton's Shearwater,"New Zealand, North Island, Aukland",NA,NA,Adult,2014,2014,2014,1,1,1,0,-7.265129978,No,2014
22697888,Aphrodroma_brevirostris,PROCELLARIIFORMES,1355,Roman et al. 2019,Kerguelen Petrel,"Australia, Tasmania",NA,NA,Adult,2016,2016,2016,1,1,1,1,7.265129978,Yes,2016
22697888,Aphrodroma_brevirostris,PROCELLARIIFORMES,1356,Roman et al. 2019,Kerguelen Petrel,"Australia, Western Australia",NA,NA,Subadult,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22697888,Aphrodroma_brevirostris,PROCELLARIIFORMES,1357,Roman et al. 2019,Kerguelen Petrel,"New Zealand, North Island, Aukland",NA,NA,Mixed,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22698448,Phoebetria_palpebrata,PROCELLARIIFORMES,1358,Roman et al. 2019,Light-mantled Albatross,"Australia, New South Wales",NA,NA,Adult,2008,2008,2008,1,1,1,0,-7.265129978,No,2008
22698448,Phoebetria_palpebrata,PROCELLARIIFORMES,1359,Roman et al. 2019,Light-mantled Albatross,"Australia, Queensland, Fraser Island",NA,NA,Subadult,2015,2015,2015,1,1,1,1,7.265129978,Yes,2015
45959011,Puffinus_assimilis,PROCELLARIIFORMES,1360,Roman et al. 2019,Little Shearwater,"Australia, New South Wales",NA,NA,Adult,1998,1998,1998,1,1,1,0,-7.265129978,No,1998
45959011,Puffinus_assimilis,PROCELLARIIFORMES,1361,Roman et al. 2019,Little Shearwater,"Australia, New South Wales",NA,NA,Adult,2008,2008,2008,1,1,1,0,-7.265129978,No,2008
45959011,Puffinus_assimilis,PROCELLARIIFORMES,1362,Roman et al. 2019,Little Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Adult,2000,2000,2000,1,1,1,1,7.265129978,Yes,2000
45959011,Puffinus_assimilis,PROCELLARIIFORMES,1363,Roman et al. 2019,Little Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Adult,2013,2013,2013,1,1,1,1,7.265129978,Yes,2013
45959011,Puffinus_assimilis,PROCELLARIIFORMES,1364,Roman et al. 2019,Little Shearwater,"Australia, Tasmania",NA,NA,Subadult,2009,2009,2009,1,1,1,0,-7.265129978,No,2009
45959011,Puffinus_assimilis,PROCELLARIIFORMES,1365,Roman et al. 2019,Little Shearwater,"New Zealand, North Island, Aukland",NA,NA,Subadult,2011,2011,2011,1,1,1,1,7.265129978,Yes,2011
45959011,Puffinus_assimilis,PROCELLARIIFORMES,1366,Roman et al. 2019,Little Shearwater,"New Zealand, North Island, Aukland",NA,NA,Subadult,2012,2012,2012,1,1,1,1,7.265129978,Yes,2012
45959011,Puffinus_assimilis,PROCELLARIIFORMES,1367,Roman et al. 2019,Little Shearwater,"New Zealand, Raoul Island",NA,NA,Adult,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
22697963,Pterodroma_inexpectata,PROCELLARIIFORMES,1368,Roman et al. 2019,Mottled Petrel,"New Zealand, North Island, Karioitahi Beach",NA,NA,Adult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22697963,Pterodroma_inexpectata,PROCELLARIIFORMES,1369,Roman et al. 2019,Mottled Petrel,"New Zealand, North Island, Karioitahi Beach",NA,NA,Adult,2016,2016,2016,1,1,1,1,7.265129978,Yes,2016
22697963,Pterodroma_inexpectata,PROCELLARIIFORMES,1370,Roman et al. 2019,Mottled Petrel,"New Zealand, South Island, Oreti Beach",NA,NA,Adult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22697859,Macronectes_halli,PROCELLARIIFORMES,1371,Roman et al. 2019,Northern Giant Petrel,"Australia, Queensland, Fraser Island",NA,NA,Subadult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22697859,Macronectes_halli,PROCELLARIIFORMES,1372,Roman et al. 2019,Northern Giant Petrel,"New Zealand, North Island, Offshore 30 km northwest of Mt Taranaki",NA,NA,Adult,2015,2015,2015,1,1,1,1,7.265129978,Yes,2015
22697859,Macronectes_halli,PROCELLARIIFORMES,1373,Roman et al. 2019,Northern Giant Petrel,"New Zealand, North Island, Wellington",NA,NA,Mixed,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1374,Roman et al. 2019,Salvin's Albatross,New Zealand,NA,NA,Adult,2016,2016,2016,1,3,1.732050808,0,-7.265129978,No,2016
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1375,Roman et al. 2019,Salvin's Albatross,"New Zealand, Antipodes Island",NA,NA,Adult,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1376,Roman et al. 2019,Salvin's Albatross,"New Zealand, Chatham Island",NA,NA,Adult,2015,2015,2015,1,10,3.16227766,0,-7.265129978,No,2015
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1377,Roman et al. 2019,Salvin's Albatross,"New Zealand, Chatham Island",NA,NA,Adult,2016,2016,2016,1,3,1.732050808,0,-7.265129978,No,2016
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1378,Roman et al. 2019,Salvin's Albatross,"New Zealand, Chatham Island",NA,NA,Subadult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1379,Roman et al. 2019,Salvin's Albatross,"New Zealand, Snares Islands",NA,NA,Adult,2016,2016,2016,1,3,1.732050808,0,-7.265129978,No,2016
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1380,Roman et al. 2019,Salvin's Albatross,"New Zealand, South Island, Christchurch",NA,NA,Adult,2015,2015,2015,1,5,2.236067977,0,-7.265129978,No,2015
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1381,Roman et al. 2019,Salvin's Albatross,"New Zealand, South Island, Christchurch",NA,NA,Adult,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1382,Roman et al. 2019,Salvin's Albatross,"New Zealand, South Island, Fjordland National Park",NA,NA,Adult,2015,2015,2015,1,2,1.414213562,0,-7.265129978,No,2015
22698388,Thalassarche_salvini,PROCELLARIIFORMES,1383,Roman et al. 2019,Salvin's Albatross,"New Zealand, South Island, Fjordland National Park",NA,NA,Adult,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
104062546,Pachyptila_salvini,PROCELLARIIFORMES,1384,Roman et al. 2019,Salvin's Prion,"Australia, Queensland, Fraser Island",NA,NA,Adult,2002,2002,2002,1,2,1.414213562,0.5,0,Yes,2002
104062546,Pachyptila_salvini,PROCELLARIIFORMES,1385,Roman et al. 2019,Salvin's Prion,"Australia, Queensland, Fraser Island",NA,NA,Adult,2008,2008,2008,1,1,1,1,7.265129978,Yes,2008
104062546,Pachyptila_salvini,PROCELLARIIFORMES,1386,Roman et al. 2019,Salvin's Prion,"New Zealand, North Island, Karioitahi Beach",NA,NA,Mixed,2016,2016,2016,1,6,2.449489743,0.5,0,Yes,2016
104062546,Pachyptila_salvini,PROCELLARIIFORMES,1387,Roman et al. 2019,Salvin's Prion,"New Zealand, North Island, Karioitahi Beach",NA,NA,Subadult,2016,2016,2016,1,8,2.828427125,0.875,1.941125451,Yes,2016
104062546,Pachyptila_salvini,PROCELLARIIFORMES,1388,Roman et al. 2019,Salvin's Prion,"New Zealand, North Island, Manu Bay",NA,NA,Mixed,2016,2016,2016,1,4,2,0.75,1.096749099,Yes,2016
104062546,Pachyptila_salvini,PROCELLARIIFORMES,1389,Roman et al. 2019,Salvin's Prion,"New Zealand, North Island, Manu Bay",NA,NA,Subadult,2016,2016,2016,1,2,1.414213562,0.5,0,Yes,2016
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1390,Roman et al. 2019,Short-tailed Shearwater,"Australia, New South Wales",NA,NA,Adult,2004,2004,2004,1,1,1,1,7.265129978,Yes,2004
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1391,Roman et al. 2019,Short-tailed Shearwater,"Australia, New South Wales",NA,NA,Adult,2010,2010,2010,1,4,2,1,7.265129978,Yes,2010
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1392,Roman et al. 2019,Short-tailed Shearwater,"Australia, New South Wales",NA,NA,Adult,2012,2012,2012,1,3,1.732050808,1,7.265129978,Yes,2012
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1393,Roman et al. 2019,Short-tailed Shearwater,"Australia, New South Wales",NA,NA,Adult,2013,2013,2013,1,8,2.828427125,0.875,1.941125451,Yes,2013
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1394,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Currumbin",NA,NA,Adult,2013,2013,2013,1,77,8.774964387,0.8831,2.016941757,Yes,2013
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1395,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Currumbin",NA,NA,Subadult,2013,2013,2013,1,5,2.236067977,1,7.265129978,Yes,2013
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1396,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Adult,2008,2008,2008,1,2,1.414213562,0.5,0,Yes,2008
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1397,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Adult,2013,2013,2013,1,122,11.04536102,0.8607,1.81691655,Yes,2013
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1398,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, Fraser Island",NA,NA,Subadult,2013,2013,2013,1,13,3.605551275,0.8462,1.701388528,Yes,2013
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1399,Roman et al. 2019,Short-tailed Shearwater,"Australia, Queensland, North Stradbroke Island",NA,NA,Adult,2013,2013,2013,1,1,1,1,7.265129978,Yes,2013
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1400,Roman et al. 2019,Short-tailed Shearwater,"Australia, South Australia",NA,NA,Subadult,2016,2016,2016,1,9,3,1,7.265129978,Yes,2016
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1401,Roman et al. 2019,Short-tailed Shearwater,"Australia, Tasmania",NA,NA,Adult,2016,2016,2016,1,43,6.557438524,0.8372,1.634085771,Yes,2016
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1402,Roman et al. 2019,Short-tailed Shearwater,"Australia, Western Australia",NA,NA,Adult,2013,2013,2013,1,5,2.236067977,1,7.265129978,Yes,2013
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1403,Roman et al. 2019,Short-tailed Shearwater,"Australia, Western Australia",NA,NA,Adult,2015,2015,2015,1,1,1,1,7.265129978,Yes,2015
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1404,Roman et al. 2019,Short-tailed Shearwater,"Australia, Western Australia",NA,NA,Subadult,2015,2015,2015,1,23,4.795831523,0.6957,0.825612431,Yes,2015
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1405,Roman et al. 2019,Short-tailed Shearwater,DPIPWE-15 (location unknown),NA,NA,Adult,2003,2003,2003,1,1,1,1,7.265129978,Yes,2003
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1406,Roman et al. 2019,Short-tailed Shearwater,DPIPWE-15 (location unknown),NA,NA,Subadult,2002,2002,2002,1,1,1,1,7.265129978,Yes,2002
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1407,Roman et al. 2019,Short-tailed Shearwater,DPIPWE-15 (location unknown),NA,NA,Subadult,2004,2004,2004,1,3,1.732050808,0.6667,0.692248573,Yes,2004
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1408,Roman et al. 2019,Short-tailed Shearwater,"New Zealand, South Island, Oreti Beach",NA,NA,Adult,2016,2016,2016,1,2,1.414213562,1,7.265129978,Yes,2016
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1409,Roman et al. 2019,Short-tailed Shearwater,"New Zealand, South Island, Oreti Beach",NA,NA,Subadult,2010,2010,2010,1,1,1,1,7.265129978,Yes,2010
22698216,Ardenna_tenuirostris,PROCELLARIIFORMES,1410,Roman et al. 2019,Short-tailed Shearwater,"New Zealand, South Island, Oreti Beach",NA,NA,Subadult,2015,2015,2015,1,1,1,1,7.265129978,Yes,2015
22729604,Thalassarche_cauta,PROCELLARIIFORMES,1411,Roman et al. 2019,Shy Albatross,"Australia, Queensland, Fraser Island",NA,NA,Subadult,2014,2014,2014,1,1,1,0,-7.265129978,No,2014
22729604,Thalassarche_cauta,PROCELLARIIFORMES,1412,Roman et al. 2019,Shy Albatross,"Australia, Queensland, Fraser Island",NA,NA,Subadult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22729604,Thalassarche_cauta,PROCELLARIIFORMES,1413,Roman et al. 2019,Shy Albatross,"Australia, South Australia",NA,NA,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22729604,Thalassarche_cauta,PROCELLARIIFORMES,1414,Roman et al. 2019,Shy Albatross,"Australia, South Australia",NA,NA,Adult,2014,2014,2014,1,1,1,0,-7.265129978,No,2014
22729604,Thalassarche_cauta,PROCELLARIIFORMES,1415,Roman et al. 2019,Shy Albatross,"Australia, South Australia",NA,NA,Adult,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
