SISRecID_BLVr9,Common.name_HBWBLv6,TipLabel_HBWBLv6,ROTL.tip.label,Order,BLFamilyEnglish,Family.Name_HBWBLv6,UniqueID_Plastic.study,Source,Common.name_Plastic.study,Site,lat,lon,Age.Class,Date_Text,Date_FirstYR,Date_LastYR,Study.Duration,n,sqrtN,FO,logit.FO,Plastic,Date_MedianYR
22698140,White-chinned Petrel,Procellaria_aequinoctialis,Procellaria_aequinoctialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1039,Colabuono & Vooren 2007,White-chinned Petrel,Rio Grande do Sul,-31.807168,-51.618266,Subadult/Adult,2004,2004,2004,1,32,5.656854249,0.55,0.200388267,Yes,2004
22698140,White-chinned Petrel,Procellaria_aequinoctialis,Procellaria_aequinoctialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1045,Petry et al. 2017,White-chinned Petrel,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1990,1990,1990,1,14,3.741657387,0.21,-1.322483308,Yes,1990
22698055,White-headed Petrel,Pterodroma_lessonii,Pterodroma_lessonii,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1137,Roman et al. 2016,White-headed Petrel,New South Wales,-32.967658,151.732219,Adult,2013,2013,2013,1,2,1.414213562,0.5,0,Yes,2013
22698055,White-headed Petrel,Pterodroma_lessonii,Pterodroma_lessonii,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1535,Roman et al. 2019,White-headed Petrel,"Australia, New South Wales",NA,NA,Adult,2009,2009,2009,1,1,1,0,-7.265129978,No,2009
22698055,White-headed Petrel,Pterodroma_lessonii,Pterodroma_lessonii,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1536,Roman et al. 2019,White-headed Petrel,"Australia, New South Wales",NA,NA,Adult,2011,2011,2011,1,1,1,1,7.265129978,Yes,2011
22698055,White-headed Petrel,Pterodroma_lessonii,Pterodroma_lessonii,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1537,Roman et al. 2019,White-headed Petrel,"Australia, Victoria, Melbourne",NA,NA,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22698055,White-headed Petrel,Pterodroma_lessonii,Pterodroma_lessonii,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1539,Roman et al. 2019,White-headed Petrel,"New Zealand, North Island, Aukland",NA,NA,Adult,2008,2008,2008,1,1,1,0,-7.265129978,No,2008
22698055,White-headed Petrel,Pterodroma_lessonii,Pterodroma_lessonii,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1540,Roman et al. 2019,White-headed Petrel,"New Zealand, North Island, Aukland",NA,NA,Mixed,2015,2015,2015,1,1,1,0,-7.265129978,No,2015
22698055,White-headed Petrel,Pterodroma_lessonii,Pterodroma_lessonii,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1538,Roman et al. 2019,White-headed Petrel,"New Zealand, North Island, Ahipara Bay",NA,NA,Subadult,2016,2016,2016,1,1,1,0,-7.265129978,No,2016
22697957,White-necked Petrel,Pterodroma_cervicalis,Pterodroma_cervicalis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1135,Roman et al. 2016,White-necked Petrel,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22697957,White-necked Petrel,Pterodroma_cervicalis,Pterodroma_cervicalis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1541,Roman et al. 2019,White-necked Petrel,"Australia, Queensland, Fraser Island",NA,NA,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22697970,White-winged Petrel,Pterodroma_leucoptera,Pterodroma_leucoptera,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1138,Roman et al. 2016,Gould's Petrel,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2009,2009,2009,1,2,1.414213562,1,7.265129978,Yes,2009
22697970,White-winged Petrel,Pterodroma_leucoptera,Pterodroma_leucoptera,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1139,Roman et al. 2016,Gould's Petrel,New South Wales,-32.967658,151.732219,Adult,2013,2013,2013,1,3,1.732050808,0.3333,-0.692248573,Yes,2013
22697970,White-winged Petrel,Pterodroma_leucoptera,Pterodroma_leucoptera,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1542,Roman et al. 2019,White-winged Petrel,"Australia, New South Wales",NA,NA,Adult,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
22697970,White-winged Petrel,Pterodroma_leucoptera,Pterodroma_leucoptera,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1543,Roman et al. 2019,White-winged Petrel,"Australia, New South Wales",NA,NA,Adult,2012,2012,2012,1,1,1,1,7.265129978,Yes,2012
22697970,White-winged Petrel,Pterodroma_leucoptera,Pterodroma_leucoptera,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1544,Roman et al. 2019,White-winged Petrel,"Australia, New South Wales",NA,NA,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22697970,White-winged Petrel,Pterodroma_leucoptera,Pterodroma_leucoptera,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1545,Roman et al. 2019,White-winged Petrel,"Australia, Queensland, Fraser Island",NA,NA,Adult,2009,2009,2009,1,2,1.414213562,1,7.265129978,Yes,2009
22698188,Flesh-footed Shearwater,Ardenna_carneipes,Ardenna_carneipes,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,286,Hutton et al. 2008,Flesh-footed Shearwater,Lord Howe Is,-31.555326,159.082121,Mixed,2001-2002,2001,2002,2,14,3.741657387,1,7.265129978,Yes,2002
22698188,Flesh-footed Shearwater,Ardenna_carneipes,Ardenna_carneipes,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,290,Lavers and Bond 2016a,Flesh-footed Shearwater,Lord Howe Is,-31.555326,159.082121,Subadult,2012-2013,2012,2013,2,4,2,0.75,1.096749099,Yes,2013
22697875,Antarctic Petrel,Thalassoica_antarctica,Thalassoica_antarctica,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,13,Ainley et al. 1990a,Antarctic Petrel,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,25,5,0,-7.265129978,No,1987
22698114,Antarctic Prion,Pachyptila_desolata,Pachyptila_vittata,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,16,Auman et al. 2004,Antarctic Prion,Heard Island,-53.08181,73.504158,Adult,2000-2001,2000,2001,2,2,1.414213562,1,7.265129978,Yes,2001
22698084,Atlantic Petrel,Pterodroma_incerta,Pterodroma_incerta,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,30,Petry et al. 2002,Atlantic Petrel,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,4,2,0,-7.265129978,No,1998
22698182,Buller's Shearwater,Ardenna_bulleri,Ardenna_bulleri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,147,Robards 1993,Buller's Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,118,10.86278049,0.96,3.161434093,Yes,1991
22697879,Cape Petrel,Daption_capense,Daption_capense,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,169,Creet et al. 1994,Cape Petrel,"King George Is, Antarctica",-61.995046,-58.007861,Adult,1990-1991,1990,1991,2,18,4.242640687,0.36,-0.574514741,Yes,1991
22697879,Cape Petrel,Daption_capense,Daption_capense,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,165,Ainley et al. 1990a,Cape Petrel,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,20,4.472135955,0.05,-2.931272645,Yes,1987
22697879,Cape Petrel,Daption_capense,Daption_capense,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,171,Petry et al. 2002,Cape Petrel,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,10,3.16227766,0.4,-0.404882624,Yes,1998
22729421,Cape Verde Shearwater,Calonectris_edwardsii,Calonectris_edwardsii,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,175,Petry et al. 2002,Cape Verde Shearwater,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,3,1.732050808,0.33,-0.707110323,Yes,1998
22698188,Flesh-footed Shearwater,Ardenna_carneipes,Ardenna_carneipes,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,292,Robards 1993,Flesh-footed Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,83,9.110433579,0.95,2.931272645,Yes,1991
22698020,Galapagos Petrel,Pterodroma_phaeopygia,Pterodroma_phaeopygia,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,267,Robards 1993,Dark-rumped Petrel,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,2,1.414213562,0.5,0,Yes,1991
22698201,Great Shearwater,Ardenna_gravis,Ardenna_gravis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,323,Brown et al. 1981,Great Shearwater,"Briar Island, Canada",44.254429,-66.368281,Adult,1974-1975,1974,1975,2,62,7.874007874,0.387,-0.459274365,Yes,1975
22698201,Great Shearwater,Ardenna_gravis,Ardenna_gravis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,331,Petry et al. 2002,Great Shearwater,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,110,10.48808848,0.7,0.845966745,Yes,1998
22698226,Manx Shearwater,Puffinus_puffinus,Puffinus_puffinus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,510,Petry et al. 2002,Manx Shearwater,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,25,5,0.8,1.383675089,Yes,1998
22697963,Mottled Petrel,Pterodroma_inexpectata,Pterodroma_inexpectata,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,538,Robards 1993,Mottled Petrel,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,5,2.236067977,0.6,0.404882624,Yes,1991
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,545,Avery-Gomm et al. 2012,Northern Fulmar,Washington & Oregon,47.751074,-120.740139,Adult,2009-2010,2009,2010,2,31,5.567764363,0.871,1.905221237,Yes,2010
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,546,Avery-Gomm et al. 2012,Northern Fulmar,Eastern North Pacific,47.269522,-122.236209,Adult,2009-2010,2009,2010,2,67,8.185352772,0.925,2.503772048,Yes,2010
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,547,Avery-Gomm et al. 2012,Northern Fulmar,British Columbia,53.726668,-127.647621,Adult,2009-2010,2009,2010,2,36,6,0.972,3.523178587,Yes,2010
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,550,Baltz and Morejohn 1976,Northern Fulmar,"Monterey Bay, CA",36.800741,-121.947311,Adult,1974-1975,1974,1975,2,3,1.732050808,1,7.265129978,Yes,1975
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,555,Day et al. 1984,Northern Fulmar,Canadian Arctic,75,-90,Adult,1978-1979,1978,1979,2,214,14.62873884,0.4,-0.404882624,Yes,1979
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,567,Nevins et al. 2005,Northern Fulmar,California,36.778261,-119.417932,Adult,2003-2004,2003,2004,2,190,13.78404875,0.71,0.893958592,Yes,2004
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,578,van Franeker 1983,Northern Fulmar,Netherlands,52.132633,5.291266,Mixed,1981-1982,1981,1982,2,88,9.38083152,0.8,1.383675089,Yes,1982
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,575,Robards 1993,Northern Fulmar,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,42,6.480740698,0.86,1.811116048,Yes,1991
22698195,Pink-footed Shearwater,Ardenna_creatopus,Ardenna_creatopus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,628,Baltz and Morejohn 1976,Pink-footed Shearwater,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,NA,NA,0.2,-1.383675089,Yes,1975
22698195,Pink-footed Shearwater,Ardenna_creatopus,Ardenna_creatopus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,629,Baltz and Morejohn 1976,Pink-footed Shearwater,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,5,2.236067977,0.3,-0.845966745,Yes,1975
22698195,Pink-footed Shearwater,Ardenna_creatopus,Ardenna_creatopus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,630,Robards 1993,Pink-footed Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,1,1,1,7.265129978,Yes,1991
22698042,Providence Petrel,Pterodroma_solandri,Pterodroma_solandri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,637,Robards 1993,Providence Petrel,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,2,1.414213562,0.5,0,Yes,1991
45061132,Scopoli's Shearwater,Calonectris_diomedea,Calonectris_diomedea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,228,Petry et al. 2002,Cory's Shearwater,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,112,10.58300524,1,7.265129978,Yes,1998
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,697,Baltz and Morejohn 1976,Short-tailed Shearwater,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,NA,NA,0.855,1.770370134,Yes,1975
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,699,Day et al. 1984,Short-tailed Shearwater,Australia,-25.274398,133.775136,Mixed,1979-1980,1979,1980,2,189,13.74772708,0.47,-0.119975941,Yes,1980
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,765,Robards 1993,Short-tailed Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,200,14.14213562,0.88,1.987408918,Yes,1991
22698119,Slender-billed Prion,Pachyptila_belcheri,Pachyptila_belcheri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,952,Petry et al. 2002,Thin-billed Prion,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,5,2.236067977,0.4,-0.404882624,Yes,1998
22697885,Snow Petrel,Pagodroma_nivea,Pagodroma_nivea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,782,Ainley et al. 1990a,Snow Petrel,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,77,8.774964387,0,-7.265129978,No,1987
22698080,Soft-plumaged Petrel,Pterodroma_mollis,Pterodroma_mollis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,786,Petry et al. 2002,Soft-plumaged Petrel,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,1,1,1,7.265129978,Yes,1998
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,795,Baltz and Morejohn 1976,Sooty Shearwater,"Monterey Bay, CA",36.800741,-121.947311,Adult,1974-1975,1974,1975,2,21,4.582575695,0.55,0.200388267,Yes,1975
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,801,Brown et al. 1981,Sooty Shearwater,"Briar Island, Canada",44.254429,-66.368281,Adult,1974-1975,1974,1975,2,30,5.477225575,0.167,-1.603696957,Yes,1975
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,805,Day et al. 1984,Sooty Shearwater,California,36.778261,-119.417932,Adult,1978-1979,1978,1979,2,154,12.40967365,0.49,-0.039949391,Yes,1979
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,872,Petry et al. 2002,Sooty Shearwater,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,27,5.196152423,0.37,-0.531437204,Yes,1998
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,873,Robards 1993,Sooty Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,543,23.3023604,0.85,1.730768434,Yes,1991
22698293,South Georgia Diving-petrel,Pelecanoides_georgicus,Pelecanoides_georgicus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,890,Auman et al. 2004,South Georgia Diving Petrel,Heard Island,-53.08181,73.504158,Adult,2000-2001,2000,2001,2,10,3.16227766,0,-7.265129978,No,2001
22697870,Southern Fulmar,Fulmarus_glacialoides,Fulmarus_glacialoides,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,898,Ainley et al. 1990a,Southern Fulmar,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,4,2,0,-7.265129978,No,1987
22697870,Southern Fulmar,Fulmarus_glacialoides,Fulmarus_glacialoides,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,902,Petry et al. 2002,Southern Fulmar,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,49,7,0.51,0.039949391,Yes,1998
22697852,Southern Giant Petrel,Macronectes_giganteus,Macronectes_giganteus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,908,Auman et al. 2004,Southern Giant-petrel,Heard Island,-53.08181,73.504158,Adult,2000-2001,2000,2001,2,1,1,0,-7.265129978,No,2001
22697852,Southern Giant Petrel,Macronectes_giganteus,Macronectes_giganteus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,906,Ainley et al. 1990a,Southern Giant-petrel,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,5,2.236067977,0,-7.265129978,No,1987
22697852,Southern Giant Petrel,Macronectes_giganteus,Macronectes_giganteus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,912,Petry et al. 2002,Southern Giant-petrel,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,10,3.16227766,0.4,-0.404882624,Yes,1998
22698172,Streaked Shearwater,Calonectris_leucomelas,Calonectris_leucomelas,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,926,Robards 1993,Streaked Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,2,1.414213562,0,-7.265129978,No,1991
22698140,White-chinned Petrel,Procellaria_aequinoctialis,Procellaria_aequinoctialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,1046,Petry et al. 2017,White-chinned Petrel,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,35,5.916079783,0.43,-0.281451885,Yes,1998
22698042,Providence Petrel,Pterodroma_solandri,Pterodroma_solandri,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,636,Bester et al. 2010,Providence Petrel,Lord Howe Island,-31.555326,159.082121,Adult,1999-2001,1999,2001,3,48,6.92820323,0.112,-2.0650303,Yes,2000
22698201,Great Shearwater,Ardenna_gravis,Ardenna_gravis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,319,Barbieri 2009,Great Shearwater,"Ilha Comprida, Brazil",-24.746103,-47.550779,Adult,2000-2002,2000,2002,3,29,5.385164807,0.724,0.962823889,Yes,2001
22698226,Manx Shearwater,Puffinus_puffinus,Puffinus_puffinus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,505,Acampora et al. 2016,Manx Shearwater,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,3,1.732050808,0.33,-0.707110323,Yes,2015
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,576,Terepocki et al. 2017,Northern Fulmar,Washington & Oregon,47.751074,-120.740139,Adult,2009-2011,2009,2011,3,143,11.95826074,0.895,2.137000643,Yes,2010
22697866,Northern Fulmar,Fulmarus_glacialis,Fulmarus_glacialis,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,544,Acampora et al. 2016,Northern Fulmar,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,14,3.741657387,0.93,2.577491418,Yes,2015
45061132,Scopoli's Shearwater,Calonectris_diomedea,Calonectris_diomedea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,224,Bond et al. 2014,Cory's Shearwater,Sable Island,43.933721,-59.914914,Adult,2003-2005,2003,2005,3,3,1.732050808,0,-7.265129978,No,2004
45061132,Scopoli's Shearwater,Calonectris_diomedea,Calonectris_diomedea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,230,Rodrigues et al. 2012,Cory's Shearwater,Canary Is,40.751612,-73.975357,Nest-bound,2009-2011,2009,2011,3,85,9.219544457,0.84,1.654695605,Yes,2010
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,702,Hong et al. 2013,Short-tailed Shearwater,Korea,35.907757,127.766922,Adult,2010-2012,2010,2012,3,1,1,1,7.265129978,Yes,2011
22698216,Short-tailed Shearwater,Ardenna_tenuirostris,Ardenna_tenuirostris,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,766,Robards et al. 1995,Short-tailed Shearwater,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,5,2.236067977,0.8,1.383675089,Yes,1989
22698209,Sooty Shearwater,Ardenna_grisea,Ardenna_grisea,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,796,Barbieri 2009,Sooty Shearwater,"Ilha Comprida, Brazil",-24.746103,-47.550779,Adult,2000-2002,2000,2002,3,11,3.31662479,0.636,0.557223489,Yes,2001
22697852,Southern Giant Petrel,Macronectes_giganteus,Macronectes_giganteus,PROCELLARIIFORMES,"Petrels, shearwaters",Procellariidae,911,Nel et al. 1999,Southern Giant-petrel,"Coast of Rio Grande do Sul, Brazil",42.033279,-91.596896,Adult,1996-1998,1996,1998,3,2,1.414213562,1,7.265129978,Yes,1997
