Clements2024_Binomial,tips,Order,freeflying,Source,Date_median,MarineRegion,Body.Mass.g,body_mass_2sd,Diet,Carrion,Fish,Cephalopods,Crustaceans,Other.Inverts,AS.Fishery,AS.Agriculture,AS.Refuse,Anthropogenic.Subsidy,Pelagic.Specialist,Feeding.method,n_plastic,n_total,FO
Fratercula arctica,Fratercula_arctica,Charadriiformes,1,Harris and Wanless 1994,1980.5,North Atlantic Ocean,923,-0.08158887208951794,Fish,0,1,1,1,1,0,0,0,0,1,Diving,42,315,0.13333333333333333
Fratercula arctica,Fratercula_arctica,Charadriiformes,1,Lydersen et al. 1989,1984,Arctic Ocean,923,-0.08158887208951794,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,14,0
Fratercula arctica,Fratercula_arctica,Charadriiformes,1,Parslow and Jefferies 1972,1970,North Atlantic Ocean,923,-0.08158887208951794,Fish,0,1,1,1,1,0,0,0,0,1,Diving,1,1,1
Fratercula arctica,Fratercula_arctica,Charadriiformes,1,Provencher et al. 2014,1999,North Atlantic Ocean,923,-0.08158887208951794,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,2,0
Fratercula arctica,Fratercula_arctica,Charadriiformes,1,Provencher et al. 2014,2004,North Atlantic Ocean,923,-0.08158887208951794,Fish,0,1,1,1,1,0,0,0,0,1,Diving,1,16,0.0625
Fratercula arctica,Fratercula_arctica,Charadriiformes,NA,"Benjaminsen, 2021",2016,Arctic Ocean,923,-0.08158887208951794,Fish,0,1,1,1,1,0,0,0,0,1,Diving,10,17,0.5882352941176471
Fratercula arctica,Fratercula_arctica,Charadriiformes,NA,"Franco et al., 2019",2015,North Atlantic Ocean,923,-0.08158887208951794,Fish,0,1,1,1,1,0,0,0,0,1,Diving,3,11,0.2727272727272727
Fratercula arctica,Fratercula_arctica,Charadriiformes,NA,Provencher et al. 2014,1987.5,Arctic Ocean,923,-0.08158887208951794,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,36,0
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,1,Avery-Gomm et al. 2013,2009,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,1,0
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,1,Blight and Burger 1997,1987,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,0,0
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,1,Robards 1993,1990.5,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,7,8,0.875
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,1,Robards et al. 1995,1989,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,120,489,0.24539877300613497
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,1,Wehle 1982,1975,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,21,99,0.21212121212121213
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,1,Wehle 1982,1976,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,2,30,0.06666666666666667
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,1,Wehle 1982,1977,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,1,6,0.16666666666666666
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,52,348,0.14942528735632185
Fratercula cirrhata,Fratercula_cirrhata,Charadriiformes,NA,"Padula et al., 2020",2012,North Pacific Ocean,775,-0.11601760731505474,Fish,0,1,1,1,0,0,0,0,0,1,Diving,7,19,0.3684210526315789
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,1,Blight and Burger 1997,1987,North Pacific Ocean,536.5,-0.17149904887782857,Fish,0,1,1,1,1,0,0,0,0,1,Diving,0,0,0
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,1,Robards 1993,1990.5,North Pacific Ocean,536.5,-0.17149904887782857,Fish,0,1,1,1,1,0,0,0,0,1,Diving,16,28,0.5714285714285714
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,1,Robards et al. 1995,1989,North Pacific Ocean,536.5,-0.17149904887782857,Fish,0,1,1,1,1,0,0,0,0,1,Diving,44,120,0.36666666666666664
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,1,Wehle 1982,1975,North Pacific Ocean,536.5,-0.17149904887782857,Fish,0,1,1,1,1,0,0,0,0,1,Diving,34,73,0.4657534246575342
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,1,Wehle 1982,1976,North Pacific Ocean,536.5,-0.17149904887782857,Fish,0,1,1,1,1,0,0,0,0,1,Diving,1,14,0.07142857142857142
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,1,Wehle 1982,1977,North Pacific Ocean,536.5,-0.17149904887782857,Fish,0,1,1,1,1,0,0,0,0,1,Diving,1,6,0.16666666666666666
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,536.5,-0.17149904887782857,Fish,0,1,1,1,1,0,0,0,0,1,Diving,55,148,0.3716216216216216
Fratercula corniculata,Fratercula_corniculata,Charadriiformes,NA,"Padula et al., 2020",2012,North Pacific Ocean,536.5,-0.17149904887782857,Fish,0,1,1,1,1,0,0,0,0,1,Diving,1,3,0.3333333333333333
Fregata ariel,Fregata_ariel,Suliformes,1,Roman et al. 2016,2013,South Pacific Ocean,806,-0.10880618304484095,Fish,1,1,1,0,0,0,0,0,0,1,Surface.Seizing,0,1,0
Fregata magnificens,Fregata_magnificens,Suliformes,1,Lavers pers. obs.,2014,North Atlantic Ocean,1499.25,0.05246220003018193,Fish,1,1,1,0,1,1,0,0,1,1,Aerial.Pursuit,1,1,1
Fregata magnificens,Fregata_magnificens,Suliformes,1,Tavares et al. 2017,2012,South Pacific Ocean,1499.25,0.05246220003018193,Fish,1,1,1,0,1,1,0,0,1,1,Aerial.Pursuit,0,7,0
Fregata magnificens,Fregata_magnificens,Suliformes,1,Tavares et al. 2017,2013,South Pacific Ocean,1499.25,0.05246220003018193,Fish,1,1,1,0,1,1,0,0,1,1,Aerial.Pursuit,0,3,0
Fregata magnificens,Fregata_magnificens,Suliformes,NA,"Vanstreels et al., 2021",2020,South Atlantic Ocean,1499.25,0.05246220003018193,Fish,1,1,1,0,1,1,0,0,1,1,Aerial.Pursuit,0,4,0
Fregata magnificens,Fregata_magnificens,Suliformes,NA,"do Nascimiento et al., 2023",2014,South Atlantic Ocean,1499.25,0.05246220003018193,Fish,1,1,1,0,1,1,0,0,1,1,Aerial.Pursuit,1,98,0.01020408163265306
Fregata minor,Fregata_minor,Suliformes,0,Sileo et al. 1990a,1987,North Pacific Ocean,1263,-0.0024958317065279993,Fish,1,1,1,0,0,0,0,0,0,1,Surface.Seizing,8,45,0.17777777777777778
Fregata minor,Fregata_minor,Suliformes,1,Ainley et al. 1990b,1986,Southern Ocean,1263,-0.0024958317065279993,Fish,1,1,1,0,0,0,0,0,0,1,Surface.Seizing,0,3,0
Fregata minor,Fregata_minor,Suliformes,1,Rapp et al. 2017,2009.5,North Pacific Ocean,1263,-0.0024958317065279993,Fish,1,1,1,0,0,0,0,0,0,1,Surface.Seizing,15,39,0.38461538461538464
Fregata minor,Fregata_minor,Suliformes,NA,Day et al. 1984/Harrison et al. 1983,1979.5,North Pacific Ocean,1263,-0.0024958317065279993,Fish,1,1,1,0,0,0,0,0,0,1,Surface.Seizing,0,284,0
Fregetta grallaria,Fregetta_grallaria,Procellariiformes,1,Ainley et al. 1990b,1986,Southern Ocean,52,-0.28420663142358926,Fish,0,1,1,1,1,0,0,0,0,1,Surface.Seizing,0,8,0
Fregetta grallaria,Fregetta_grallaria,Procellariiformes,1,Spear et al. 1995,1987.5,South Pacific Ocean,52,-0.28420663142358926,Fish,0,1,1,1,1,0,0,0,0,1,Surface.Seizing,1,18,0.05555555555555555
Fregetta grallaria,Fregetta_grallaria,Procellariiformes,NA,Furness 1985a,1983,South Pacific Ocean,52,-0.28420663142358926,Fish,0,1,1,1,1,0,0,0,0,1,Surface.Seizing,5,13,0.38461538461538464
Fregetta grallaria,Fregetta_grallaria,Procellariiformes,NA,Ryan 1987,1982,Indian Ocean,52,-0.28420663142358926,Fish,0,1,1,1,1,0,0,0,0,1,Surface.Seizing,5,13,0.38461538461538464
Fregetta grallaria,Fregetta_grallaria,Procellariiformes,NA,"Ryan, 2008",2004,South Pacific Ocean,52,-0.28420663142358926,Fish,0,1,1,1,1,0,0,0,0,1,Surface.Seizing,0,95,0
Fregetta tropica,Fregetta_tropica,Procellariiformes,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,52,-0.28420663142358926,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,0,6,0
Fregetta tropica,Fregetta_tropica,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,52,-0.28420663142358926,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,0,1,0
Fregetta tropica,Fregetta_tropica,Procellariiformes,NA,"Roman et al., 2019a",2015,Southern Ocean,52,-0.28420663142358926,Crustaceans,1,1,1,1,1,0,0,0,0,1,Surface.Seizing,0,1,0
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,0,"Collard et al., 2022a",2020,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,19,20,0.95
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,0,"Collard et al., 2024",2021,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,15,15,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,0,Kuhn and van Franeker 2012,2011,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,6,9,0.6666666666666666
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Acampora et al. 2016,2015,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,13,14,0.9285714285714286
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Ask, 2019",2017,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,48,55,0.8727272727272727
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Avery-Gomm et al. 2012,2009.5,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,124,134,0.9253731343283582
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Avery-Gomm et al. 2018,2014,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,50,78,0.6410256410256411
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Avery-Gomm et al. 2018,2015,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,60,62,0.967741935483871
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Baak et al., 2024",2021,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,36,58,0.6206896551724138
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Baak et al., 2024",2022,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,3,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Baltz and Morejohn 1976,1974.5,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,3,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Blight and Burger 1997,1987,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,3,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Bond et al. 2014,2006.5,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,164,176,0.9318181818181818
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Collard et al., 2022b",1997,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,39,43,0.9069767441860465
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Collard et al., 2023",2018,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,2,10,0.2
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Collard et al., 2023",2019,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,12,0.08333333333333333
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Day 1980,1973,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,55,114,0.4824561403508772
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Day et al. 1984,1978.5,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,86,214,0.40186915887850466
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Donnelly-Greenan et al. 2014,2003,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,134,178,0.7528089887640449
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Donnelly-Greenan et al. 2014,2007,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,181,185,0.9783783783783784
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Fackelman et al., 2023",2018,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,20,27,0.7407407407407407
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Furness 1985b,1983,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,16,21,0.7619047619047619
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Herzke et al. 2016,2012.5,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,61,75,0.8133333333333334
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Kuhn and van Franeker 2012,2011,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,86,107,0.8037383177570093
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Lydersen et al. 1989,1984,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,20,0.15
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Mallory 2008,2004,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,32,102,0.3137254901960784
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Mallory et al. 2006,2002,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,15,42,0.35714285714285715
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Moser and Lee 1992,1982,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,38,44,0.8636363636363636
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Neumann et al., 2021",2013,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,1,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Neumann et al., 2021",2015,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,3,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Neumann et al., 2021",2016,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,7,11,0.6363636363636364
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Nevins et al. 2005,2003.5,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,135,190,0.7105263157894737
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Poon et al. 2017,2008,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,8,10,0.8
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Poon et al. 2017,2013,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,8,9,0.8888888888888888
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Provencher et al. 2009,2008,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,21,25,0.84
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Provencher et al. 2018,2015,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,14,30,0.4666666666666667
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Robards 1993,1990.5,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,36,42,0.8571428571428571
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Shugart and Nania, 2021",2014.5,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,42,54,0.7777777777777778
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Tanaka et al., 2019",2010,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,100,100,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Terepocki et al. 2017,2010.5,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,126,141,0.8936170212765957
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,Trevail et al. 2015,2013,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,35,40,0.875
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"Tulatz et al., 2023",2020,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,37,39,0.9487179487179487
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,van Franeker and The SNS Fulmar Study Group 2013,2009,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,636,699,0.9098712446351931
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,van Franeker et al. 2011,2005,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1223,1295,0.9444015444015444
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,1,"van Franeker et al., 2022",2015,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,19,20,0.95
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Ask, 2019",2013.5,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,36,40,0.9
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Ask, 2019",2017,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,28,31,0.9032258064516129
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Bourdages, 2020",2018,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,25,29,0.8620689655172413
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Franco et al., 2019",2015,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,2,2,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Kühn et al., 2021b",2020,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,13,14,0.9285714285714286
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Kühn et al., 2022",2022,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,62,66,0.9393939393939394
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Kühn et al., 2023",2016,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,361,393,0.9185750636132316
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Padula et al., 2020",2012,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,4,4,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,Provencher et al. 2014,1997,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,18,35,0.5142857142857142
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Schuur et al., 2019",NA,North Pacific Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,27,43,0.627906976744186
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Strand & Linnebjerg, 2023",2020,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,40,40,1
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"Strand & Linnebjerg, 2023",2022,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,37,40,0.925
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,Zonfrillo 1985,NA,Indian Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,van Franeker 1983,1981.5,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,70,88,0.7954545454545454
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,van Franeker and Camphuysen 1984,1983,Arctic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,22,29,0.7586206896551724
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"van Franeker et al., 2022",2015,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,106,125,0.848
Fulmarus glacialis,Fulmarus_glacialis,Procellariiformes,NA,"van Franeker et al., 2024",2019,North Atlantic Ocean,613,-0.15370311479165583,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,42,44,0.9545454545454546
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Ainley et al. 1990a,1978,Southern Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,13,0
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,49,0.02040816326530612
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Ainley et al. 1990a,1986,Southern Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,18,0.05555555555555555
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Ainley et al. 1990a,1986.5,Southern Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,4,0
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Ainley et al. 1990a,1988,South Pacific Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,49,0.02040816326530612
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Ainley et al. 1990a,1988,Southern Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,18,0.05555555555555555
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Barbieri 2009,2001,South Pacific Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,3,0.3333333333333333
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Colabuono et al. 2009,2005,South Pacific Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,7,9,0.7777777777777778
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Petry et al. 2002,1997.5,South Pacific Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,25,49,0.5102040816326531
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Roman et al. 2019,2015,Indian Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,1,0
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Roman et al. 2019,2015,South Pacific Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,1,1
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Roman et al. 2019,2016,South Pacific Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,1,1
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,Tourinho et al. 2010,2007,South Pacific Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,1,0
Fulmarus glacialoides,Fulmarus_glacialoides,Procellariiformes,1,van Franeker and Bell 1988,1985.5,Indian Ocean,795,-0.11136507552782003,Crustaceans,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,2,27,0.07407407407407407
