HBWv8.1_Binomial,tips,is_freeflying,Source,Date_median,MarineRegion,body_mass_2sd,Carrion.NonFishVertebrates,Fish,Cephalopods,Crustaceans,Other.Inverts,AS.Refuse,pelagic_specialist_CR,Feeding.Method.Simple,DMS.responsive_Dell.Ariccia,n_plastic,n_total,n_na_plastic
Sterna vittata,Sterna_vittata,1,Ainley et al. 1990a,1986,Southern Ocean,-0.2620151215041564,0,1,0,1,1,0,1,Plunging,NA,0,5,0
Sterna vittata,Sterna_vittata,1,Ainley et al. 1990a,1986.5,Southern Ocean,-0.2620151215041564,0,1,0,1,1,0,1,Plunging,NA,0,12,0
Sterna vittata,Sterna_vittata,1,Ryan 1987,1982,Indian Ocean,-0.2620151215041564,0,1,0,1,1,0,1,Plunging,NA,0,4,0
Sternula albifrons,Sternula_albifrons,1,Roman et al. 2016,2003,South Pacific Ocean,-0.2839785488458195,0,1,0,1,1,0,0,Plunging,NA,0,1,0
Sternula albifrons,Sternula_albifrons,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2839785488458195,0,1,0,1,1,0,0,Plunging,NA,0,3,0
Sternula nereis,Sternula_nereis,1,Roman et al. 2016,2013,South Pacific Ocean,-0.28647825383608616,0,1,0,1,1,0,1,Plunging,NA,0,1,0
Sula dactylatra,Sula_dactylatra,0,Sileo et al. 1990a,1987,North Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,1,20,0
Sula dactylatra,Sula_dactylatra,1,Mariano and Targino 2012,1999,South Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,0,208,0
Sula dactylatra,Sula_dactylatra,1,Mariano and Targino 2012,2000,South Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,1,175,0
Sula dactylatra,Sula_dactylatra,1,Mariano and Targino 2012,2002,South Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,2,104,0
Sula dactylatra,Sula_dactylatra,1,Mariano and Targino 2012,2003,South Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,0,144,0
Sula dactylatra,Sula_dactylatra,1,Spear et al. 1995,1987.5,South Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,0,6,0
Sula dactylatra,Sula_dactylatra,1,Tavares et al. 2017,2011,South Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,1,1,0
Sula dactylatra,Sula_dactylatra,1,Tavares et al. 2017,2012,South Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,0,1,0
Sula dactylatra,Sula_dactylatra,NA,Day et al. 1984/Harrison et al. 1983,1979.5,North Pacific Ocean,0.1199786313773657,0,1,0,0,0,0,1,Plunging,NA,0,305,0
Sula leucogaster,Sula_leucogaster,1,Spear et al. 1995,1987.5,South Pacific Ocean,8.986776651949923e-5,0,1,1,0,0,0,1,Plunging,NA,0,5,0
Sula leucogaster,Sula_leucogaster,1,Tavares et al. 2017,2011,South Pacific Ocean,8.986776651949923e-5,0,1,1,0,0,0,1,Plunging,NA,0,4,0
Sula leucogaster,Sula_leucogaster,1,Tavares et al. 2017,2012,South Pacific Ocean,8.986776651949923e-5,0,1,1,0,0,0,1,Plunging,NA,5,15,0
Sula leucogaster,Sula_leucogaster,1,Tavares et al. 2017,2013,South Pacific Ocean,8.986776651949923e-5,0,1,1,0,0,0,1,Plunging,NA,3,23,0
Sula leucogaster,Sula_leucogaster,NA,Harrison et al. 1983,1979.5,North Pacific Ocean,8.986776651949923e-5,0,1,1,0,0,0,1,Plunging,NA,0,244,0
Sula sula,Sula_sula,0,Sileo et al. 1990a,1987,North Pacific Ocean,-0.08776384160013298,0,1,1,0,0,0,1,Plunging,NA,1,105,0
Sula sula,Sula_sula,1,Roman et al. 2016,2013,South Pacific Ocean,-0.08776384160013298,0,1,1,0,0,0,1,Plunging,NA,0,2,0
Sula sula,Sula_sula,NA,Day et al. 1984/Harrison et al. 1983,1979.5,North Pacific Ocean,-0.08776384160013298,0,1,1,0,0,0,1,Plunging,NA,0,360,0
Synthliboramphus antiquus,Synthliboramphus_antiquus,1,Avery-Gomm et al. 2013,2009,North Pacific Ocean,-0.24551221477229904,0,1,0,1,0,0,1,Diving,NA,0,5,0
Synthliboramphus antiquus,Synthliboramphus_antiquus,1,Robards et al. 1995,1989,North Pacific Ocean,-0.24551221477229904,0,1,0,1,0,0,1,Diving,NA,0,68,0
Synthliboramphus antiquus,Synthliboramphus_antiquus,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.24551221477229904,0,1,0,1,0,0,1,Diving,NA,0,16,0
Synthliboramphus hypoleucus,Synthliboramphus_hypoleucus,1,Blight and Burger 1997,1987,North Pacific Ocean,-0.25521980696750923,0,1,0,0,0,0,1,Diving,NA,0,6,0
Thalassarche bulleri,Thalassarche_bulleri,1,James & Stahl 2000,1997,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,4,188,0
Thalassarche bulleri,Thalassarche_bulleri,1,Robertson et al. 2004,1998,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,1,30,0
Thalassarche bulleri,Thalassarche_bulleri,1,Roman et al. 2016,2013,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,1,2,0
Thalassarche bulleri,Thalassarche_bulleri,1,Roman et al. 2019,2003,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche bulleri,Thalassarche_bulleri,1,Roman et al. 2019,2012,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,0,2,0
Thalassarche bulleri,Thalassarche_bulleri,1,Roman et al. 2019,2013,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,1,1,0
Thalassarche bulleri,Thalassarche_bulleri,1,Roman et al. 2019,2015,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,0,29,0
Thalassarche bulleri,Thalassarche_bulleri,1,Roman et al. 2019,2016,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,0,53,0
Thalassarche bulleri,Thalassarche_bulleri,NA,Roman et al. 2019,2012,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche bulleri,Thalassarche_bulleri,NA,Roman et al. 2019,2016,South Pacific Ocean,0.3628504536112814,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche carteri,Thalassarche_carteri,1,Ryan et al. 2016,2010,Indian Ocean,0.3619403668429804,0,1,1,1,0,0,1,Surface.Seizing,NA,1,77,0
Thalassarche cauta,Thalassarche_cauta,0,Hedd and Gales 2001,1996.5,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,5,540,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2016,2013,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,1,4,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2003,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2004,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2008,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2009,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2011,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2012,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,3,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2013,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2014,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,2,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2014,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2015,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,2,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2015,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,31,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2016,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,1,Roman et al. 2019,2016,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,51,0
Thalassarche cauta,Thalassarche_cauta,1,Ryan 1987,1982,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,2,0
Thalassarche cauta,Thalassarche_cauta,1,Ryan et al. 2016,2010,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,16,601,0
Thalassarche cauta,Thalassarche_cauta,NA,Roman et al. 2019,2010,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,NA,Roman et al. 2019,2015,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,NA,Roman et al. 2019,2016,Indian Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche cauta,Thalassarche_cauta,NA,Roman et al. 2019,2016,South Pacific Ocean,0.6534714949553873,0,1,1,1,1,0,1,Surface.Seizing,NA,0,3,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Barbieri 2009,2001,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,4,9,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Colabuono & Vooren 2007,2004,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,3,26,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Colabuono et al. 2009,1999.5,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,2,27,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Colabuono et al. 2010,1991,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,1,13,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Jiminez et al. 2015,2009,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,0,1,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Petry et al. 2002,1997.5,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,1,7,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Ryan et al. 2016,2010,Indian Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,0,18,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Tavares et al. 2017,2012,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,2,3,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,1,Tavares et al. 2017,2013,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,0,3,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,NA,Furness 1985a,1983,South Pacific Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,0,9,0
Thalassarche chlororhynchos,Thalassarche_chlororhynchos,NA,Ryan 1987,1982,Indian Ocean,0.22118028001243223,0,1,1,1,0,0,1,Surface.Seizing,NA,2,87,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,1,Nel et al. 2000,1997.5,North Atlantic Ocean,0.5554854862349842,0,1,1,1,0,0,1,Surface.Seizing,0,1,14,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,1,Petry et al. 2002,1997.5,South Pacific Ocean,0.5554854862349842,0,1,1,1,0,0,1,Surface.Seizing,0,0,1,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,1,Roman et al. 2019,2016,South Pacific Ocean,0.5554854862349842,0,1,1,1,0,0,1,Surface.Seizing,0,0,1,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,NA,Roman et al. 2019,2014,Indian Ocean,0.5554854862349842,0,1,1,1,0,0,1,Surface.Seizing,0,0,1,0
Thalassarche chrysostoma,Thalassarche_chrysostoma,NA,Ryan 1987,1982,Indian Ocean,0.5554854862349842,0,1,1,1,0,0,1,Surface.Seizing,0,1,170,0
Thalassarche eremita,Thalassarche_eremita,1,Roman et al. 2019,2015,South Pacific Ocean,0.6325394992844653,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche impavida,Thalassarche_impavida,1,Roman et al. 2019,2015,South Pacific Ocean,0.4262531651362481,1,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalassarche impavida,Thalassarche_impavida,1,Roman et al. 2019,2016,South Pacific Ocean,0.4262531651362481,1,1,1,1,1,0,1,Surface.Seizing,NA,0,3,0
Thalassarche melanophris,Thalassarche_melanophris,1,Barbieri 2009,2001,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,19,26,0
Thalassarche melanophris,Thalassarche_melanophris,1,Colabuono & Vooren 2007,2004,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,6,45,0
Thalassarche melanophris,Thalassarche_melanophris,1,Colabuono et al. 2009,1999.5,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,7,59,0
Thalassarche melanophris,Thalassarche_melanophris,1,Colabuono et al. 2010,1991,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,2,31,0
Thalassarche melanophris,Thalassarche_melanophris,1,Jiminez et al. 2015,2009,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,1,32,0
Thalassarche melanophris,Thalassarche_melanophris,1,Petry et al. 2007,1997.5,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,7,35,0
Thalassarche melanophris,Thalassarche_melanophris,1,Roman et al. 2016,2013,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,0,1,0
Thalassarche melanophris,Thalassarche_melanophris,1,Roman et al. 2019,2002,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,0,1,0
Thalassarche melanophris,Thalassarche_melanophris,1,Roman et al. 2019,2011,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,0,1,0
Thalassarche melanophris,Thalassarche_melanophris,1,Roman et al. 2019,2015,Indian Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,1,1,0
Thalassarche melanophris,Thalassarche_melanophris,1,Roman et al. 2019,2015,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,0,3,0
Thalassarche melanophris,Thalassarche_melanophris,1,Roman et al. 2019,2016,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,0,2,0
Thalassarche melanophris,Thalassarche_melanophris,1,Ryan et al. 2016,2010,Indian Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,0,157,0
Thalassarche melanophris,Thalassarche_melanophris,1,Tavares et al. 2017,2012,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,4,5,0
Thalassarche melanophris,Thalassarche_melanophris,1,Tourinho et al. 2010,2007,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,2,2,0
Thalassarche melanophris,Thalassarche_melanophris,NA,Roman et al. 2019,2009,South Pacific Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,0,1,0
Thalassarche melanophris,Thalassarche_melanophris,NA,Ryan 1987,1982,Indian Ocean,0.48862444499047375,1,1,1,1,1,0,1,Surface.Seizing,0,2,18,0
Thalassarche salvini,Thalassarche_salvini,1,Robertson et al. 2004,1998,South Pacific Ocean,0.6252588051380575,0,1,1,0,0,0,1,Surface.Seizing,NA,1,14,0
Thalassarche salvini,Thalassarche_salvini,1,Robertson et al. 2004,2000,South Pacific Ocean,0.6252588051380575,0,1,1,0,0,0,1,Surface.Seizing,NA,1,104,0
Thalassarche salvini,Thalassarche_salvini,1,Roman et al. 2019,2015,South Pacific Ocean,0.6252588051380575,0,1,1,0,0,0,1,Surface.Seizing,NA,0,18,0
Thalassarche salvini,Thalassarche_salvini,1,Roman et al. 2019,2016,South Pacific Ocean,0.6252588051380575,0,1,1,0,0,0,1,Surface.Seizing,NA,0,12,0
Thalassarche steadi,Thalassarche_steadi,1,Jiminez et al. 2015,2009,South Pacific Ocean,0.6604488268456946,0,1,1,1,1,0,1,Surface.Seizing,NA,0,17,0
Thalassarche steadi,Thalassarche_steadi,1,Robertson et al. 2004,2000,South Pacific Ocean,0.6604488268456946,0,1,1,1,1,0,1,Surface.Seizing,NA,2,191,0
Thalassarche steadi,Thalassarche_steadi,1,Roman et al. 2016,2013,South Pacific Ocean,0.6604488268456946,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Thalasseus bergii,Thalasseus_bergii,1,Roman et al. 2016,2013,South Pacific Ocean,-0.21614674838178813,1,1,1,1,1,0,1,Plunging,NA,0,3,0
Thalasseus bergii,Thalasseus_bergii,NA,Ryan 1987,1982,Indian Ocean,-0.21614674838178813,1,1,1,1,1,0,1,Plunging,NA,0,12,0
Thalasseus maximus,Thalasseus_maximus,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.19642820173526737,0,1,1,1,0,0,1,Plunging,NA,0,1,0
Thalasseus maximus,Thalasseus_maximus,1,Tavares et al. 2017,2013,South Pacific Ocean,-0.19642820173526737,0,1,1,1,0,0,1,Plunging,NA,0,3,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.23495520826000793,1,1,0,1,1,0,1,Plunging,NA,0,11,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,1,Tavares et al. 2017,2013,South Pacific Ocean,-0.23495520826000793,1,1,0,1,1,0,1,Plunging,NA,0,18,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,NA,Tavares et al. 2017,2011,South Pacific Ocean,-0.23495520826000793,1,1,0,1,1,0,1,Plunging,NA,0,1,0
Thalasseus sandvicensis,Thalasseus_sandvicensis,NA,Tavares et al. 2017,2012,South Pacific Ocean,-0.23495520826000793,1,1,0,1,1,0,1,Plunging,NA,0,2,0
Thalassoica antarctica,Thalassoica_antarctica,1,Ainley et al. 1990a,1978,Southern Ocean,-0.12380327762485092,0,1,1,1,1,0,1,Surface.Seizing,NA,1,40,0
Thalassoica antarctica,Thalassoica_antarctica,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,-0.12380327762485092,0,1,1,1,1,0,1,Surface.Seizing,NA,0,66,0
Thalassoica antarctica,Thalassoica_antarctica,1,Ainley et al. 1990a,1986,Southern Ocean,-0.12380327762485092,0,1,1,1,1,0,1,Surface.Seizing,NA,0,53,0
Thalassoica antarctica,Thalassoica_antarctica,1,Ainley et al. 1990a,1986.5,Southern Ocean,-0.12380327762485092,0,1,1,1,1,0,1,Surface.Seizing,NA,0,25,0
Thalassoica antarctica,Thalassoica_antarctica,1,van Franeker and Bell 1988,1985.5,Indian Ocean,-0.12380327762485092,0,1,1,1,1,0,1,Surface.Seizing,NA,0,11,0
Thalassoica antarctica,Thalassoica_antarctica,NA,Roman et al. 2019,2015,Indian Ocean,-0.12380327762485092,0,1,1,1,1,0,1,Surface.Seizing,NA,1,1,0
Thalassoica antarctica,Thalassoica_antarctica,NA,Ryan 1987,1982,Southern Ocean,-0.12380327762485092,0,1,1,1,1,0,1,Surface.Seizing,NA,2,30,0
Uria aalge,Uria_aalge,1,Acampora et al. 2016,2015,North Atlantic Ocean,-0.05487937303885836,0,1,0,1,0,0,1,Diving,NA,3,25,0
Uria aalge,Uria_aalge,1,Avery-Gomm et al. 2013,2008.5,North Pacific Ocean,-0.05487937303885836,0,1,0,1,0,0,1,Diving,NA,1,37,0
Uria aalge,Uria_aalge,1,Blight and Burger 1997,1987,North Pacific Ocean,-0.05487937303885836,0,1,0,1,0,0,1,Diving,NA,0,1,0
Uria aalge,Uria_aalge,1,Bond et al. 2013,1996.5,North Atlantic Ocean,-0.05487937303885836,0,1,0,1,0,0,1,Diving,NA,1,60,0
Uria aalge,Uria_aalge,1,Bond et al. 2013,2011.5,North Atlantic Ocean,-0.05487937303885836,0,1,0,1,0,0,1,Diving,NA,1,11,0
Uria aalge,Uria_aalge,1,Provencher et al. 2014,2006,North Atlantic Ocean,-0.05487937303885836,0,1,0,1,0,0,1,Diving,NA,0,28,0
Uria aalge,Uria_aalge,1,Robards et al. 1995,1989,North Pacific Ocean,-0.05487937303885836,0,1,0,1,0,0,1,Diving,NA,1,134,0
Uria aalge,Uria_aalge,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.05487937303885836,0,1,0,1,0,0,1,Diving,NA,0,191,0
Uria lomvia,Uria_lomvia,1,Bond et al. 2013,1985.5,North Atlantic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,100,1249,0
Uria lomvia,Uria_lomvia,1,Bond et al. 2013,1996.5,North Atlantic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,16,310,0
Uria lomvia,Uria_lomvia,1,Bond et al. 2013,2011.5,North Atlantic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,3,32,0
Uria lomvia,Uria_lomvia,1,Lydersen et al. 1989,1984,Arctic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,5,21,0
Uria lomvia,Uria_lomvia,1,Poon et al. 2017,2008,Arctic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,0,10,0
Uria lomvia,Uria_lomvia,1,Poon et al. 2017,2013,Arctic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,0,10,0
Uria lomvia,Uria_lomvia,1,Provencher et al. 2010,2007.5,Arctic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,20,186,0
Uria lomvia,Uria_lomvia,1,Provencher et al. 2014,2005,North Atlantic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,0,11,0
Uria lomvia,Uria_lomvia,1,Provencher et al. 2014,2006,Arctic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,0,31,0
Uria lomvia,Uria_lomvia,1,Robards 1993,1990.5,North Pacific Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,1,1,0
Uria lomvia,Uria_lomvia,1,Robards et al. 1995,1989,North Pacific Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,0,92,0
Uria lomvia,Uria_lomvia,NA,Day et al. 1984,1978.5,Arctic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,3,283,0
Uria lomvia,Uria_lomvia,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,1,138,0
Uria lomvia,Uria_lomvia,NA,Provencher et al. 2014,1988.5,Arctic Ocean,-0.06179603247794565,0,1,1,1,1,0,1,Diving,NA,12,202,0
Urile pelagicus,Urile_pelagicus,1,Avery-Gomm et al. 2013,2009,North Pacific Ocean,0.15480461837768236,0,1,0,1,0,0,1,Diving,NA,0,1,0
Urile pelagicus,Urile_pelagicus,1,Robards et al. 1995,1989,North Pacific Ocean,0.15480461837768236,0,1,0,1,0,0,1,Diving,NA,2,10,0
Urile pelagicus,Urile_pelagicus,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,0.15480461837768236,0,1,0,1,0,0,1,Diving,NA,0,3,0
Urile urile,Urile_urile,1,Robards et al. 1995,1989,North Pacific Ocean,0.22300045354903414,0,1,0,1,0,0,1,Diving,NA,0,16,0
Urile urile,Urile_urile,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,0.22300045354903414,0,1,0,1,0,0,1,Diving,NA,0,2,0
Xema sabini,Xema_sabini,1,Acampora et al. 2016,2015,North Atlantic Ocean,-0.24769642301622133,1,1,0,1,1,0,1,Surface.Seizing,NA,0,1,0
Xema sabini,Xema_sabini,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.24769642301622133,1,1,0,1,1,0,1,Surface.Seizing,NA,0,1,0
Xema sabini,Xema_sabini,NA,Ryan 1987,1982,Indian Ocean,-0.24769642301622133,1,1,0,1,1,0,1,Surface.Seizing,NA,0,4,0
